Date,AQI,Temp,Humidity,Is_Festival,Patients,Beds_%
2019-07-05,105,26.6,91.9,0,862,71.8
2019-07-06,64,26.4,91.6,0,946,78.8
2019-07-07,116,26.7,90.8,0,791,65.9
2019-07-08,152,26.8,91.0,0,849,70.8
2019-07-09,87,26.7,90.5,0,836,69.7
2019-07-10,53,26.5,91.0,0,903,75.2
2019-07-11,80,26.6,90.5,0,876,73.0
2019-07-12,73,26.6,91.1,0,908,75.7
2019-07-13,143,26.7,91.8,0,897,74.8
2019-07-14,79,27.1,89.8,0,880,73.3
2019-07-15,85,27.3,88.0,0,834,69.5
2019-07-16,93,26.8,90.4,0,855,71.2
2019-07-17,87,26.9,89.4,0,865,72.1
2019-07-18,163,27.1,89.2,0,903,75.2
2019-07-19,82,27.6,87.1,0,889,74.1
2019-07-20,24,27.5,88.5,0,851,70.9
2019-07-21,76,27.2,88.7,0,801,66.8
2019-07-22,63,27.8,87.7,0,853,71.1
2019-07-23,132,27.4,89.0,0,847,70.6
2019-07-24,12,26.6,91.3,0,823,68.6
2019-07-25,98,26.8,90.6,0,832,69.4
2019-07-26,119,26.5,90.1,0,851,70.9
2019-07-27,103,26.2,91.1,0,863,71.9
2019-07-28,68,26.7,88.0,0,806,67.2
2019-07-29,87,26.0,90.9,0,834,69.5
2019-07-30,128,26.0,90.3,0,869,72.4
2019-07-31,56,26.2,90.0,0,823,68.6
2019-08-01,32,26.7,86.7,0,803,66.9
2019-08-02,90,26.4,89.2,0,903,75.3
2019-08-03,96,25.9,92.2,0,873,72.7
2019-08-04,76,26.2,90.3,0,842,70.1
2019-08-05,78,26.0,92.1,0,872,72.7
2019-08-06,120,26.3,90.6,0,891,74.2
2019-08-07,65,26.8,88.8,0,843,70.2
2019-08-08,8,26.8,88.4,0,887,73.9
2019-08-09,51,27.0,87.1,0,881,73.4
2019-08-10,79,27.1,85.4,0,848,70.6
2019-08-11,110,26.7,87.4,0,830,69.2
2019-08-12,85,26.8,87.8,1,938,78.1
2019-08-13,79,26.9,88.8,0,851,70.9
2019-08-14,124,26.7,90.4,0,818,68.1
2019-08-15,78,26.5,89.8,1,953,79.4
2019-08-16,66,26.8,88.0,0,796,66.3
2019-08-17,83,27.1,86.2,0,821,68.4
2019-08-18,90,27.0,86.5,0,769,64.0
2019-08-19,70,26.9,88.0,0,824,68.7
2019-08-20,74,27.1,87.0,0,815,67.9
2019-08-21,95,26.6,89.2,0,851,70.9
2019-08-22,94,26.3,89.5,0,840,70.0
2019-08-23,86,26.3,89.5,0,883,73.6
2019-08-24,83,26.2,90.8,1,897,74.8
2019-08-25,75,26.3,88.9,0,757,63.1
2019-08-26,85,26.6,86.9,0,794,66.2
2019-08-27,8,26.2,90.4,0,890,74.1
2019-08-28,100,26.4,90.1,0,853,71.1
2019-08-29,75,26.9,89.7,0,837,69.8
2019-08-30,85,26.8,90.0,0,830,69.1
2019-08-31,28,26.5,90.9,0,804,67.0
2019-09-01,102,26.8,89.2,0,741,61.7
2019-09-02,64,26.8,90.5,0,784,65.3
2019-09-03,16,26.2,91.8,0,858,71.5
2019-09-04,76,26.0,92.7,0,807,67.3
2019-09-05,64,26.3,90.6,0,779,64.9
2019-09-06,106,26.3,91.7,0,865,72.1
2019-09-07,58,26.6,90.6,0,891,74.2
2019-09-08,60,26.4,91.5,0,707,58.9
2019-09-09,91,26.8,90.4,0,836,69.6
2019-09-10,84,26.6,91.5,1,956,79.7
2019-09-11,69,26.7,90.6,0,797,66.4
2019-09-12,89,26.1,90.7,0,848,70.7
2019-09-13,12,25.8,92.0,0,819,68.3
2019-09-14,15,26.3,91.1,0,807,67.2
2019-09-15,94,26.2,90.5,0,713,59.4
2019-09-16,90,26.5,90.5,0,796,66.4
2019-09-17,62,27.0,87.3,0,742,61.9
2019-09-18,8,26.8,90.9,0,855,71.3
2019-09-19,72,26.2,91.3,0,811,67.6
2019-09-20,8,26.5,89.2,0,814,67.9
2019-09-21,34,26.8,87.4,0,840,70.0
2019-09-22,43,27.1,87.0,0,828,69.0
2019-09-23,58,27.2,87.8,0,869,72.4
2019-09-24,8,27.4,89.0,0,830,69.2
2019-09-25,109,26.6,90.9,0,809,67.4
2019-09-26,35,26.8,90.1,0,802,66.8
2019-09-27,64,26.2,89.1,0,853,71.1
2019-09-28,106,26.5,88.1,0,819,68.2
2019-09-29,18,26.9,87.7,0,796,66.3
2019-09-30,72,26.6,90.0,0,832,69.3
2019-10-01,104,27.0,88.9,0,872,72.6
2019-10-02,79,27.2,87.2,1,932,77.7
2019-10-03,73,27.1,88.4,0,836,69.7
2019-10-04,38,27.2,89.6,0,827,68.9
2019-10-05,73,27.2,88.9,0,787,65.6
2019-10-06,13,27.4,86.7,0,722,60.2
2019-10-07,58,27.7,88.0,0,837,69.7
2019-10-08,15,28.2,87.0,1,849,70.8
2019-10-09,8,28.1,84.6,0,749,62.4
2019-10-10,8,28.5,85.4,0,808,67.3
2019-10-11,144,28.5,83.2,0,810,67.5
2019-10-12,8,27.8,87.8,0,778,64.8
2019-10-13,76,28.0,86.0,0,761,63.4
2019-10-14,62,29.0,79.7,0,849,70.7
2019-10-15,66,29.0,70.9,0,804,67.0
2019-10-16,8,28.3,69.2,0,786,65.5
2019-10-17,59,28.5,67.8,0,843,70.2
2019-10-18,47,27.9,76.1,0,842,70.1
2019-10-19,120,26.0,88.0,0,889,74.1
2019-10-20,146,25.3,91.6,0,766,63.8
2019-10-21,82,26.5,86.3,0,817,68.0
2019-10-22,55,26.2,89.2,0,830,69.2
2019-10-23,30,25.3,91.8,0,816,68.0
2019-10-24,62,26.6,88.3,0,846,70.5
2019-10-25,86,26.3,83.5,0,762,63.5
2019-10-26,65,25.8,87.6,0,837,69.8
2019-10-27,95,26.7,83.2,1,811,67.6
2019-10-28,15,26.5,84.6,0,817,68.1
2019-10-29,8,27.1,84.4,0,865,72.1
2019-10-30,31,28.0,83.1,0,854,71.2
2019-10-31,56,28.5,73.1,0,746,62.2
2019-11-01,35,27.4,80.8,0,815,67.9
2019-11-02,48,26.9,84.2,0,861,71.8
2019-11-03,8,26.8,85.0,0,740,61.7
2019-11-04,75,27.0,87.9,0,801,66.7
2019-11-05,78,27.4,86.0,0,752,62.7
2019-11-06,8,26.8,86.3,0,764,63.7
2019-11-07,54,26.9,84.8,0,851,70.9
2019-11-08,39,26.1,86.0,0,861,71.7
2019-11-09,90,26.2,86.2,0,804,67.0
2019-11-10,112,26.1,88.8,1,860,71.7
2019-11-11,8,26.5,85.0,0,832,69.3
2019-11-12,92,26.9,81.1,1,940,78.3
2019-11-13,70,27.5,77.3,0,849,70.8
2019-11-14,56,26.7,71.9,0,865,72.1
2019-11-15,8,26.6,73.2,0,819,68.3
2019-11-16,8,27.5,77.7,0,801,66.8
2019-11-17,147,28.3,72.7,0,759,63.3
2019-11-18,71,27.4,67.5,0,854,71.2
2019-11-19,43,26.6,68.8,0,891,74.3
2019-11-20,54,26.3,74.8,0,823,68.6
2019-11-21,119,27.4,71.6,0,825,68.7
2019-11-22,8,27.5,71.2,0,885,73.8
2019-11-23,106,27.2,70.4,0,908,75.7
2019-11-24,82,27.0,70.4,0,837,69.7
2019-11-25,97,26.5,71.1,0,844,70.3
2019-11-26,43,26.4,71.0,0,889,74.1
2019-11-27,108,26.8,69.3,0,846,70.5
2019-11-28,8,27.0,68.5,0,905,75.4
2019-11-29,59,27.2,69.2,0,973,81.0
2019-11-30,133,27.6,71.9,0,836,69.7
2019-12-01,64,27.6,70.4,0,791,65.9
2019-12-02,152,28.2,64.9,0,802,66.8
2019-12-03,97,27.8,66.6,0,827,68.9
2019-12-04,76,27.6,71.0,0,884,73.7
2019-12-05,86,27.7,74.2,0,845,70.4
2019-12-06,68,28.1,61.3,0,848,70.6
2019-12-07,92,26.5,61.2,0,834,69.5
2019-12-08,143,26.1,64.5,0,799,66.6
2019-12-09,136,26.6,69.0,0,866,72.2
2019-12-10,86,26.7,74.8,0,846,70.5
2019-12-11,152,26.3,77.2,0,839,69.9
2019-12-12,111,25.7,73.9,0,855,71.3
2019-12-13,120,24.8,78.1,0,890,74.1
2019-12-14,82,24.2,67.0,0,862,71.9
2019-12-15,123,24.3,64.8,0,808,67.4
2019-12-16,116,24.9,70.4,0,898,74.8
2019-12-17,127,25.6,70.6,0,865,72.1
2019-12-18,130,25.9,65.6,0,849,70.7
2019-12-19,152,25.5,67.2,0,837,69.8
2019-12-20,96,25.4,70.5,0,944,78.6
2019-12-21,73,25.7,71.5,0,832,69.3
2019-12-22,144,26.4,64.8,0,842,70.1
2019-12-23,91,26.6,70.4,0,861,71.8
2019-12-24,69,26.2,76.0,0,826,68.9
2019-12-25,151,26.8,69.8,1,984,82.0
2019-12-26,129,25.8,64.2,0,811,67.6
2019-12-27,119,24.3,69.0,0,860,71.7
2019-12-28,74,24.9,65.9,0,898,74.8
2019-12-29,80,24.9,68.4,0,821,68.4
2019-12-30,100,23.7,75.0,0,908,75.6
2019-12-31,95,22.5,64.3,0,891,74.3
2020-01-01,153,21.0,75.5,0,862,71.8
2020-01-02,156,22.0,76.5,0,908,75.7
2020-01-03,94,22.0,74.6,0,829,69.1
2020-01-04,150,21.7,67.0,0,816,68.0
2020-01-05,160,23.2,65.6,0,878,73.2
2020-01-06,84,24.8,63.2,0,934,77.8
2020-01-07,113,24.0,76.3,0,887,74.0
2020-01-08,141,23.9,75.5,0,901,75.1
2020-01-09,136,22.8,58.8,0,881,73.5
2020-01-10,144,23.8,60.9,0,923,76.9
2020-01-11,99,25.5,65.7,0,950,79.1
2020-01-12,142,24.9,73.1,0,849,70.7
2020-01-13,152,24.1,84.5,0,909,75.8
2020-01-14,158,23.3,78.6,0,894,74.5
2020-01-15,159,22.0,62.8,0,963,80.2
2020-01-16,132,20.4,64.2,0,864,72.0
2020-01-17,118,19.6,55.8,0,898,74.8
2020-01-18,164,21.4,62.2,0,907,75.6
2020-01-19,139,23.2,63.6,0,886,73.8
2020-01-20,107,23.7,70.7,0,889,74.1
2020-01-21,155,23.6,73.0,0,965,80.4
2020-01-22,153,24.4,65.2,0,966,80.5
2020-01-23,116,25.7,61.8,0,902,75.2
2020-01-24,125,25.5,65.7,0,847,70.6
2020-01-25,144,25.2,63.8,0,886,73.8
2020-01-26,119,24.6,71.2,1,875,72.9
2020-01-27,92,23.8,76.8,0,981,81.8
2020-01-28,126,22.9,78.9,0,900,75.0
2020-01-29,143,22.0,62.9,0,944,78.7
2020-01-30,500,21.2,59.6,0,876,73.0
2020-01-31,90,21.2,62.2,0,944,78.7
2020-02-01,153,22.4,60.5,0,966,80.5
2020-02-02,142,23.1,72.9,0,878,73.1
2020-02-03,117,22.8,81.5,0,959,79.9
2020-02-04,118,23.3,70.0,0,857,71.4
2020-02-05,157,23.2,51.6,0,875,72.9
2020-02-06,151,22.7,60.5,0,956,79.7
2020-02-07,109,21.7,59.1,0,951,79.2
2020-02-08,159,22.8,63.5,0,926,77.1
2020-02-09,153,24.8,52.2,0,892,74.3
2020-02-10,153,25.9,56.5,0,933,77.8
2020-02-11,155,26.9,59.0,0,981,81.8
2020-02-12,152,28.0,55.9,0,919,76.6
2020-02-13,131,28.0,53.7,0,937,78.1
2020-02-14,156,27.8,42.8,0,910,75.9
2020-02-15,159,25.7,46.5,0,964,80.3
2020-02-16,154,25.2,60.7,0,906,75.5
2020-02-17,99,26.4,61.2,0,871,72.6
2020-02-18,158,27.3,57.0,0,939,78.2
2020-02-19,164,26.2,68.7,0,930,77.5
2020-02-20,142,25.3,74.2,0,927,77.2
2020-02-21,166,25.1,70.1,1,1078,89.9
2020-02-22,123,25.8,57.6,0,885,73.8
2020-02-23,106,26.6,50.6,0,920,76.7
2020-02-24,152,25.7,54.2,0,1018,84.8
2020-02-25,155,27.3,37.8,0,907,75.6
2020-02-26,133,27.2,36.6,0,1002,83.5
2020-02-27,157,26.5,47.4,0,967,80.6
2020-02-28,159,25.7,53.8,0,944,78.7
2020-02-29,152,25.6,61.2,0,931,77.5
2020-03-01,170,25.1,69.6,0,879,73.2
2020-03-02,111,24.5,78.1,0,948,79.0
2020-03-03,154,24.5,79.6,0,922,76.8
2020-03-04,161,24.6,75.6,0,952,79.3
2020-03-05,169,24.5,75.3,0,948,79.0
2020-03-06,112,25.0,68.5,0,930,77.5
2020-03-07,138,24.1,65.4,0,907,75.6
2020-03-08,158,23.4,67.4,0,889,74.1
2020-03-09,162,23.8,74.2,0,945,78.8
2020-03-10,118,24.6,75.4,0,1002,83.5
2020-03-11,84,24.7,65.4,0,879,73.3
2020-03-12,157,23.7,70.5,0,1007,83.9
2020-03-13,159,23.3,61.8,0,941,78.4
2020-03-14,166,24.8,49.7,0,919,76.5
2020-03-15,103,26.3,39.8,0,918,76.5
2020-03-16,165,27.4,45.2,0,979,81.6
2020-03-17,141,27.4,54.0,0,952,79.3
2020-03-18,151,27.6,56.8,0,920,76.7
2020-03-19,160,26.1,66.9,0,975,81.2
2020-03-20,138,25.5,76.5,0,961,80.1
2020-03-21,167,25.2,78.4,0,890,74.2
2020-03-22,157,26.0,78.1,0,859,71.6
2020-03-23,155,27.6,71.5,0,965,80.4
2020-03-24,152,28.4,64.6,0,938,78.2
2020-03-25,143,28.3,75.6,0,984,82.0
2020-03-26,168,28.1,80.5,0,982,81.8
2020-03-27,152,28.7,64.8,0,938,78.1
2020-03-28,160,28.9,55.0,0,924,77.0
2020-03-29,154,28.7,55.7,0,922,76.8
2020-03-30,154,28.3,62.6,0,897,74.7
2020-03-31,162,27.7,66.7,0,969,80.7
2020-04-01,111,27.5,69.5,0,933,77.8
2020-04-02,166,28.4,64.6,0,940,78.3
2020-04-03,145,28.1,70.9,0,988,82.3
2020-04-04,155,27.7,72.4,0,946,78.8
2020-04-05,95,27.5,76.8,0,879,73.3
2020-04-06,150,27.4,80.3,1,1088,90.6
2020-04-07,173,26.9,79.7,0,968,80.7
2020-04-08,166,27.3,76.1,0,991,82.5
2020-04-09,149,26.9,76.7,0,946,78.8
2020-04-10,151,27.7,76.2,1,1096,91.3
2020-04-11,152,29.0,70.9,0,977,81.4
2020-04-12,155,29.1,75.3,0,911,75.9
2020-04-13,159,28.9,80.2,0,979,81.6
2020-04-14,150,29.6,74.8,0,966,80.5
2020-04-15,166,29.9,75.0,0,962,80.2
2020-04-16,153,29.2,80.9,0,944,78.7
2020-04-17,154,29.2,77.6,0,942,78.5
2020-04-18,137,29.5,76.7,0,1037,86.4
2020-04-19,113,30.2,70.9,0,882,73.5
2020-04-20,88,31.1,58.3,0,993,82.7
2020-04-21,130,28.9,73.5,0,981,81.7
2020-04-22,144,28.9,80.0,0,926,77.1
2020-04-23,126,29.6,75.5,0,937,78.1
2020-04-24,155,29.1,78.8,0,975,81.3
2020-04-25,123,29.3,74.2,0,956,79.7
2020-04-26,163,28.5,78.4,0,929,77.4
2020-04-27,155,28.9,75.0,0,934,77.8
2020-04-28,133,29.4,75.2,0,908,75.7
2020-04-29,173,29.9,76.8,0,967,80.6
2020-04-30,132,30.0,76.7,0,863,71.9
2020-05-01,122,29.9,76.3,0,941,78.4
2020-05-02,129,29.9,77.9,0,940,78.4
2020-05-03,163,29.8,77.4,0,830,69.1
2020-05-04,164,29.3,80.2,0,928,77.4
2020-05-05,163,29.7,79.5,0,915,76.2
2020-05-06,152,30.0,79.8,0,963,80.3
2020-05-07,164,29.1,81.0,1,1076,89.6
2020-05-08,148,29.4,77.0,0,966,80.5
2020-05-09,164,29.6,75.8,0,929,77.4
2020-05-10,155,29.7,78.1,0,846,70.5
2020-05-11,154,29.9,76.0,0,960,80.0
2020-05-12,156,29.2,77.1,0,947,78.9
2020-05-13,166,29.6,78.7,0,971,80.9
2020-05-14,153,30.1,77.1,0,899,75.0
2020-05-15,74,30.4,74.9,0,1018,84.9
2020-05-16,116,30.4,75.3,0,923,77.0
2020-05-17,159,30.2,75.4,0,870,72.5
2020-05-18,151,30.3,72.8,0,935,77.9
2020-05-19,110,30.0,71.9,0,958,79.8
2020-05-20,126,29.9,70.6,0,954,79.5
2020-05-21,130,29.9,71.8,0,901,75.1
2020-05-22,110,29.9,73.5,0,961,80.1
2020-05-23,81,29.6,78.2,0,887,73.9
2020-05-24,153,30.2,75.3,0,873,72.8
2020-05-25,153,30.2,76.2,1,994,82.8
2020-05-26,113,30.2,76.3,0,974,81.2
2020-05-27,165,30.1,74.4,0,943,78.6
2020-05-28,157,30.5,70.2,0,935,77.9
2020-05-29,109,30.6,72.3,0,971,80.9
2020-05-30,133,30.4,75.0,0,927,77.3
2020-05-31,135,30.9,71.6,0,779,64.9
2020-06-01,94,29.2,78.1,0,903,75.3
2020-06-02,157,28.0,80.8,0,913,76.1
2020-06-03,157,26.6,84.9,0,953,79.4
2020-06-04,126,27.8,84.1,0,904,75.3
2020-06-05,128,27.6,86.1,0,895,74.5
2020-06-06,151,27.2,87.4,0,971,80.9
2020-06-07,88,27.3,87.4,0,837,69.7
2020-06-08,149,27.1,87.3,0,945,78.8
2020-06-09,145,27.6,88.6,0,932,77.7
2020-06-10,111,27.8,89.5,0,926,77.1
2020-06-11,98,27.6,89.1,0,1013,84.4
2020-06-12,153,27.7,88.4,0,871,72.6
2020-06-13,156,27.4,89.2,0,884,73.7
2020-06-14,86,27.9,88.0,0,843,70.3
2020-06-15,109,27.7,89.6,0,938,78.2
2020-06-16,153,27.3,88.9,0,888,74.0
2020-06-17,97,27.0,90.5,0,917,76.4
2020-06-18,111,27.0,90.2,0,928,77.3
2020-06-19,160,27.7,90.5,0,855,71.2
2020-06-20,122,27.7,89.5,0,870,72.5
2020-06-21,121,27.2,91.2,0,866,72.1
2020-06-22,153,27.3,89.3,0,869,72.4
2020-06-23,59,27.4,87.4,0,948,79.0
2020-06-24,71,27.8,86.5,0,864,72.0
2020-06-25,120,28.2,85.3,0,951,79.3
2020-06-26,135,28.1,87.2,0,871,72.6
2020-06-27,91,28.4,85.2,0,900,75.0
2020-06-28,155,28.2,86.1,0,793,66.1
2020-06-29,110,27.3,89.2,0,934,77.8
2020-06-30,89,27.4,88.8,0,842,70.1
2020-07-01,93,27.2,89.9,0,880,73.3
2020-07-02,142,27.4,88.7,0,896,74.6
2020-07-03,70,27.3,89.3,0,909,75.7
2020-07-04,16,26.8,92.0,0,896,74.6
2020-07-05,154,27.1,90.3,0,831,69.2
2020-07-06,52,27.5,87.7,0,868,72.4
2020-07-07,33,27.2,90.7,0,870,72.5
2020-07-08,101,27.0,91.0,0,906,75.5
2020-07-09,107,27.0,91.1,0,880,73.4
2020-07-10,140,27.1,90.2,0,847,70.6
2020-07-11,140,26.8,90.2,0,915,76.3
2020-07-12,132,26.8,90.5,0,853,71.1
2020-07-13,131,26.7,91.5,0,881,73.4
2020-07-14,134,26.8,90.8,0,846,70.5
2020-07-15,116,26.5,92.4,0,918,76.5
2020-07-16,104,26.3,92.0,0,835,69.6
2020-07-17,54,26.7,90.7,0,876,73.0
2020-07-18,107,26.8,91.5,0,852,71.0
2020-07-19,94,27.3,89.4,0,828,69.0
2020-07-20,87,27.2,90.8,0,902,75.2
2020-07-21,68,27.2,88.6,0,941,78.4
2020-07-22,121,27.7,87.9,0,902,75.1
2020-07-23,23,27.4,89.5,0,834,69.5
2020-07-24,127,26.9,89.9,0,905,75.4
2020-07-25,78,27.2,88.3,0,874,72.8
2020-07-26,132,27.0,87.1,0,848,70.7
2020-07-27,8,26.7,90.0,0,873,72.8
2020-07-28,115,27.1,88.6,0,822,68.5
2020-07-29,69,27.0,90.1,0,841,70.1
2020-07-30,42,26.6,91.7,0,828,69.0
2020-07-31,133,27.3,89.0,0,773,64.5
2020-08-01,52,27.6,88.3,1,934,77.8
2020-08-02,110,27.7,85.7,0,725,60.4
2020-08-03,8,26.8,90.4,0,794,66.1
2020-08-04,79,26.9,90.0,0,882,73.5
2020-08-05,73,26.6,92.1,0,873,72.8
2020-08-06,65,27.3,88.8,0,877,73.1
2020-08-07,99,27.2,88.8,0,858,71.5
2020-08-08,47,27.3,86.2,0,835,69.6
2020-08-09,98,27.3,85.7,0,775,64.6
2020-08-10,102,26.3,91.5,0,904,75.3
2020-08-11,104,26.2,91.4,0,886,73.8
2020-08-12,121,26.4,90.5,1,989,82.5
2020-08-13,87,26.3,90.8,0,876,73.0
2020-08-14,88,25.8,92.0,0,872,72.6
2020-08-15,71,26.0,91.9,1,927,77.3
2020-08-16,77,26.3,91.1,0,827,69.0
2020-08-17,29,25.9,91.3,0,815,67.9
2020-08-18,52,26.1,91.5,0,774,64.5
2020-08-19,8,26.6,90.0,0,874,72.9
2020-08-20,75,26.1,91.7,0,825,68.7
2020-08-21,95,26.2,92.0,0,728,60.7
2020-08-22,31,26.6,90.7,0,785,65.4
2020-08-23,103,26.7,88.6,0,755,62.9
2020-08-24,59,27.0,86.7,0,889,74.1
2020-08-25,86,27.1,86.2,0,824,68.7
2020-08-26,73,27.0,86.0,0,814,67.8
2020-08-27,45,26.2,91.2,0,792,66.0
2020-08-28,76,25.9,92.3,0,819,68.2
2020-08-29,58,25.6,92.8,0,940,78.4
2020-08-30,42,25.9,91.5,1,939,78.3
2020-08-31,87,26.3,90.1,0,835,69.5
2020-09-01,82,26.3,90.7,0,759,63.2
2020-09-02,83,27.1,87.3,0,817,68.1
2020-09-03,82,27.6,87.5,0,778,64.8
2020-09-04,58,28.1,88.4,0,858,71.5
2020-09-05,86,28.1,88.0,0,877,73.1
2020-09-06,57,28.1,91.1,0,714,59.5
2020-09-07,64,27.6,88.2,0,798,66.5
2020-09-08,136,27.2,89.5,0,907,75.6
2020-09-09,40,28.1,89.2,0,802,66.8
2020-09-10,73,27.6,88.7,0,835,69.6
2020-09-11,8,27.3,91.2,0,884,73.7
2020-09-12,75,26.9,88.1,0,891,74.3
2020-09-13,64,27.2,83.3,0,796,66.3
2020-09-14,60,26.8,89.0,0,859,71.6
2020-09-15,107,26.5,90.2,0,841,70.1
2020-09-16,38,26.5,89.9,0,785,65.4
2020-09-17,8,26.8,89.2,0,840,70.0
2020-09-18,127,26.6,85.1,0,822,68.5
2020-09-19,83,27.2,87.8,0,849,70.8
2020-09-20,8,27.2,90.7,0,731,60.9
2020-09-21,15,27.5,92.0,0,887,74.0
2020-09-22,84,26.9,91.6,0,827,68.9
2020-09-23,52,26.3,92.9,0,825,68.8
2020-09-24,78,26.9,89.8,0,808,67.4
2020-09-25,64,26.9,87.7,0,863,72.0
2020-09-26,66,27.1,81.7,0,750,62.5
2020-09-27,63,26.4,87.9,0,776,64.6
2020-09-28,48,26.6,86.8,0,896,74.7
2020-09-29,62,26.7,87.0,0,805,67.1
2020-09-30,8,26.8,85.1,0,806,67.2
2020-10-01,116,27.0,83.9,0,795,66.2
2020-10-02,80,27.5,87.0,1,852,71.0
2020-10-03,64,27.2,89.7,0,813,67.7
2020-10-04,31,26.6,90.2,0,774,64.5
2020-10-05,89,26.9,87.8,0,871,72.6
2020-10-06,33,27.2,88.0,0,888,74.0
2020-10-07,117,27.9,88.6,0,840,70.0
2020-10-08,43,28.5,86.0,0,738,61.5
2020-10-09,56,29.1,80.7,0,891,74.3
2020-10-10,8,28.4,86.9,0,832,69.3
2020-10-11,120,27.7,90.0,0,817,68.1
2020-10-12,9,28.0,87.0,0,775,64.6
2020-10-13,48,28.2,89.9,0,843,70.3
2020-10-14,106,27.8,91.3,0,857,71.4
2020-10-15,8,28.1,88.3,0,776,64.7
2020-10-16,70,28.0,78.8,0,814,67.8
2020-10-17,21,27.7,79.3,0,854,71.2
2020-10-18,8,27.3,84.9,0,753,62.7
2020-10-19,89,27.2,88.9,0,865,72.0
2020-10-20,33,27.4,90.0,0,797,66.4
2020-10-21,71,27.3,88.0,0,811,67.6
2020-10-22,87,26.9,89.8,0,862,71.8
2020-10-23,77,27.2,87.7,0,777,64.7
2020-10-24,52,27.2,90.2,0,789,65.8
2020-10-25,65,27.2,89.8,1,841,70.1
2020-10-26,63,27.8,83.4,0,866,72.2
2020-10-27,60,27.6,76.0,0,737,61.4
2020-10-28,8,27.4,78.9,0,829,69.1
2020-10-29,8,27.0,81.5,0,843,70.3
2020-10-30,84,26.7,78.5,1,932,77.7
2020-10-31,75,26.5,73.7,0,837,69.8
2020-11-01,105,26.6,76.0,0,792,66.0
2020-11-02,76,27.7,74.5,0,825,68.8
2020-11-03,25,28.2,67.4,0,731,60.9
2020-11-04,8,27.4,68.8,0,808,67.3
2020-11-05,68,27.1,62.7,0,818,68.2
2020-11-06,151,26.9,57.5,0,781,65.1
2020-11-07,130,26.6,57.0,0,863,71.9
2020-11-08,94,27.7,56.8,0,752,62.7
2020-11-09,51,26.7,59.8,0,772,64.4
2020-11-10,113,25.8,57.0,0,813,67.8
2020-11-11,42,25.3,56.5,0,873,72.7
2020-11-12,55,25.4,50.9,0,816,68.0
2020-11-13,43,26.3,62.5,0,874,72.9
2020-11-14,68,27.7,68.0,1,856,71.4
2020-11-15,86,27.9,70.6,0,800,66.7
2020-11-16,108,28.3,64.5,0,908,75.7
2020-11-17,130,28.7,62.7,0,819,68.3
2020-11-18,76,27.7,71.0,0,886,73.9
2020-11-19,80,28.0,65.9,0,848,70.7
2020-11-20,89,27.4,61.0,0,826,68.9
2020-11-21,93,26.7,62.4,0,858,71.5
2020-11-22,58,25.7,73.8,0,747,62.2
2020-11-23,75,25.8,73.1,0,919,76.6
2020-11-24,8,25.9,66.5,0,907,75.6
2020-11-25,130,26.5,68.3,0,815,67.9
2020-11-26,125,26.4,63.2,0,849,70.7
2020-11-27,114,27.7,42.6,0,942,78.5
2020-11-28,74,27.3,51.0,0,888,74.0
2020-11-29,89,27.3,64.9,0,799,66.6
2020-11-30,42,27.1,67.2,1,948,79.0
2020-12-01,37,28.1,64.2,0,851,70.9
2020-12-02,74,27.4,65.6,0,880,73.3
2020-12-03,108,26.5,62.4,0,859,71.5
2020-12-04,119,25.9,64.0,0,819,68.2
2020-12-05,62,25.6,62.4,0,888,74.0
2020-12-06,64,25.7,51.4,0,851,70.9
2020-12-07,106,26.1,49.1,0,844,70.3
2020-12-08,76,26.1,52.6,0,823,68.6
2020-12-09,35,26.5,57.9,0,808,67.3
2020-12-10,57,27.4,65.6,0,894,74.5
2020-12-11,116,25.9,71.2,0,949,79.1
2020-12-12,72,25.7,76.5,0,848,70.7
2020-12-13,97,25.2,74.8,0,842,70.2
2020-12-14,133,24.2,86.1,0,849,70.8
2020-12-15,103,24.9,80.5,0,849,70.8
2020-12-16,86,25.0,78.7,0,887,73.9
2020-12-17,31,25.3,76.2,0,909,75.7
2020-12-18,92,25.1,74.4,0,885,73.8
2020-12-19,108,25.5,65.7,0,856,71.4
2020-12-20,78,25.2,57.5,0,789,65.7
2020-12-21,122,24.2,54.8,0,868,72.3
2020-12-22,500,23.3,57.5,0,892,74.3
2020-12-23,159,23.3,62.2,0,838,69.8
2020-12-24,109,23.6,62.5,0,855,71.3
2020-12-25,126,25.2,59.7,1,1003,83.6
2020-12-26,111,25.1,64.7,0,827,68.9
2020-12-27,79,24.9,67.8,0,858,71.5
2020-12-28,59,23.3,49.8,0,899,74.9
2020-12-29,133,22.1,61.1,0,917,76.4
2020-12-30,139,23.1,65.5,0,837,69.7
2020-12-31,70,24.6,66.6,0,813,67.7
2021-01-01,148,25.5,70.2,0,899,74.9
2021-01-02,99,25.1,75.4,0,914,76.2
2021-01-03,67,24.5,69.3,0,839,69.9
2021-01-04,100,24.1,66.1,0,888,74.0
2021-01-05,122,24.1,67.5,0,911,75.9
2021-01-06,85,24.6,61.3,0,845,70.4
2021-01-07,148,25.3,70.8,0,904,75.3
2021-01-08,56,25.4,84.2,0,883,73.6
2021-01-09,115,26.0,78.4,0,879,73.2
2021-01-10,129,27.0,76.1,0,839,69.9
2021-01-11,133,27.0,72.7,0,889,74.1
2021-01-12,152,27.5,68.4,0,847,70.6
